|img_url|sex|traits|birth|weight|diet|breeder|location|price|payments|shipping|trades|first_posted|last_updated|animal_id|group_id|origin|num_likes|snake_url|img|title
100|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/oskyle1567/2022/07/20220730221001.288-PXL_20220729_2018218-225x190c.jpeg?signature=8C9CAA06FE295784EDB5D6C345F25A29627AE7CFEF098C594AD24132E99C0E8B|male|{'Clown', 'Banana'}|||Frozen/Thawed Rat|KSO|Boston, Massachusetts|US$375.00|PayPal Friends & Family, Venmo|50.00-80.00 (Domestic)|No Trades|07/13/22|09/12/22|||Domestically Produced|7|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1009591|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115949DAF0>|(Reduced) Banana Clown
101|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/dannietx/2022/09/20220907064905.649-323A0321-EDDF-41F7-A-225x190c.jpeg?signature=D14E59621C3AD9385280BACAABCEAB4B0C690AA8A75C1DB537995C4019B1169F|male|{'Clown', 'Banana'}|June 2022|110g|Live Mouse|HDBalls|Addison, Texas|US$285.00||At Least 65.00 (Domestic)|No Trades|09/07/22|09/14/22|Hdbp450||Domestically Produced|1|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1142993|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x211595D7280>|Banana Clown
102|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/precisionpythons/2022/07/20220717194854.81-18BanClown07F01c-225x190c.jpeg?signature=E0DACFF16489DDD0ADA8EB05BBBD0660CA7441D62E327A4EA5A313EF6E377F2A|female|{'Clown', 'Banana'}|28th September 2018|1930g|Live Rat|PrecisionPython|Hampton, Virginia|US$2,750.00|PayPal Goods & Services, PayPal Friends & Family, Venmo, Zelle, CashApp, Personal Check, Cashier's Check, Cash, Money Order||No Trades|07/17/22|09/14/22|18BC07F01|2018_C07||6|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1018858|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115963C100>|Proven Breeder Banana Clown Female
103|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/aidenh48/2022/08/20220829202139.570-ED567460-BE4E-4A34-A-225x190c.jpeg?signature=C75977C891458998D821193B068E3B08F8BC32E734D164EB1F9335142D6CC307|male|{'Clown', 'Banana'}|2022|118g|Frozen/Thawed Rat|NB Balls|Framingham, Massachusetts|US$400.00|PayPal Friends & Family, Venmo, Zelle, Apple Pay, Cash|At Least 65.00 (Domestic)||08/29/22|09/14/22|BC22C31|||4|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1118767|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x211595D7FA0>|Banana Clown
104|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/antclark/2022/08/20220829001945.819-C14F2232-5D4D-4413-9-225x190c.jpeg?signature=62F0DF1D9EE991E67A49873E9D8E1AB374F6BD522A4AB5D3AF6EB61FAAD0CAE3|male|{'Clown', 'Banana'}|July 2022|115g|Live Rat|B4L|Prospect Park, New Jersey|US$400.00||30.00-60.00 (Domestic)||08/29/22|||||1|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1116037|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x211595D7790>|Banan Clown
105|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/crazyballpythongenetics/2022/08/20220825175138.10-inbound5911438618727-225x190c.jpeg?signature=93764843FDBA1CE4551604571531D2B7517973702DD1AB3EA087EB45FEE07865|male|{'Clown', 'Banana'}|22nd July 2022|96g|Live Mouse|CBG|Culemborg, Gelderland|399.00 € (Approx. US$417.62)||||08/25/22|09/22/22|BAN-CLO-22|||0|https://www.morphmarket.com/nl/c/reptiles/pythons/ball-pythons/1107631|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x21159576400>|Banana Clown
106|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/farbkoepys/2022/02/20220208222947.962-555EEEA6-197E-4756-8-225x190c.jpeg?signature=A05749EBDB3DD2A94E30AD51423038939BA6A7803A5187FEB14C93CC952244BC|male|{'Clown', 'Banana'}|19th December 2021|100g|Live Rat|Farb Koepys|Coburg, Bavaria|750.00 € (Approx. US$785.00)|Credit Card, Debit Card, PayPal Friends & Family, Cash|||02/08/22|10/30/22|115/21|||1|https://www.morphmarket.com/de/c/reptiles/pythons/ball-pythons/797722|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x211595D7130>|Banana Clown Female Maker!
107|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/chungreptiles/2022/07/20220722213555.779-20220722_171645-225x190c.jpeg?signature=6E5915C481A8D5364DB0EAF67756530351D8E5D407B542F5E5309F255DF3DA06|male|{'Clown', 'Banana'}|July 2021|500g|Live Rat|Chung Reptiles|Wellington, Florida|US$500.00||40.00-80.00 (Domestic)|No Trades|07/22/22|09/01/22|21-BAN-CLOWN-M02|JN-3|Domestically Produced|5|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1028646|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x21159576310>|Banana Clown
108|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/pennywise_pythons/2022/08/20220818003356.349-BF20A832-14E0-4E57-B-225x190c.jpeg?signature=F3A3F853ABF932C25F34C5DA6BD3B01714FDA62629693C34542B01E0AF42B39D|female|{'Clown', 'Banana'}|6th June 2022|120g|Live Mouse|PennywisePython|Lincoln, Illinois|US$1,100.00|Credit Card, Debit Card, PayPal Goods & Services||No Trades|08/18/22|09/03/22|01-05-22|01-2022||4|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1088797|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x21159576040>|Banana Clown
109|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/robmilano/2022/08/20220814211914.183-20220814_171044-225x190c.jpeg?signature=40DB63E9276E40C25FCB461D11A02DDB28B5C216EE28C2942E63007299CA5EB3|male|{'Clown', 'Banana'}|July 2022|84g|Live Mouse|495 Reptiles|Selden, New York|US$275.00||50.00-75.00 (Domestic)|No Trades|08/14/22|08/15/22|Bcl|||1|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1081122|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x211595D7880>|Banana Clown
