|img_url|sex|traits|birth|weight|diet|breeder|location|price|payments|shipping|trades|first_posted|last_updated|animal_id|group_id|origin|num_likes|snake_url|img|title
10|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/rustys-balls/2022/11/20221113143727.608-CA858E44-407A-420A-B-225x190c.jpeg?signature=19A778BBA0B0CEE6B7F91BFB53666EBD9E10B6A5878AA4CAB6F08EB1E3644632|male|{'Piebald', 'Banana'}|5th October 2022||Live Rat|Rustys-balls|Pekin, Illinois|US$350.00|||No Trades|11/13/22|12/05/22|22pm14|||1|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1301422|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x211595D7D60>|Banana Pied
11|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/ringreptiles/2022/08/20220807000432.747-IMG_5782-225x190c.jpeg?signature=B9DA489A15459720102AB1603A1CD429E56B8CBFA7EF52B917EDD40BB4192E02|female|{'Piebald', 'Banana'}|20th February 2022|209g|Live Rat|Ring Reptiles|Eustis, Florida|US$900.00||50.00-75.00 (Domestic)|No Trades|08/07/22|12/05/22|22-004F||Domestically Produced|3|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1063190|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115963CA00>|Banana Pied
12|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/evansnakes/2022/03/20220324145024.86-20220324_104818-225x190c.jpeg?signature=007003E7469C475067B8015543497B9E44C01A583E3D6BD6C8E810DB99588EA3|male|{'Piebald', 'Banana'}||525g||Evan Stahl|Lapeer, Michigan|US$300.00|Credit Card, Debit Card, PayPal Goods & Services, CashApp, Cash|50.00 (Domestic)|No Trades|03/24/22|12/05/22|Banpim1||Domestically Produced|4|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/850429|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A6D0CA0>|Banana Pied Male 525 Grams-SALE
13|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/cyberserpents/2022/11/20221111052732.726-09F4ED59-2CB2-43EA-9-225x190c.jpeg?signature=117FE4E489CC3B3EBBEE3A1200EEAEEC2724626987599E329370D9359B0296D9|male|{'Piebald', 'Super Banana'}|October 2022||Live Mouse|Cyber Serpents|Wonder Lake, Illinois|US$1,200.00|Credit Card, Debit Card, PayPal Goods & Services, PayPal Friends & Family, Venmo, Zelle, Cashier's Check, Cash||No Trades|11/11/22|12/05/22|C22MP1|C22MP||0|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1297995|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A6D0250>|Super Banana Pied
14|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/bombers_22/2022/07/20220710025536.886-2022-01-06.1-225x190c.jpeg?signature=ECE3F35337FE81325657007F6BBCDCB7314D0563577D52983F4A0FC0A847D009|male|{'Piebald', 'Banana'}|23rd March 2022|467g|Live Rat|Jersey Guys|Glassboro, New Jersey|US$250.00|Credit Card, Debit Card, PayPal Friends & Family, Venmo, Zelle, Apple Pay, Wire Transfer, Cash|50.00-65.00 (Domestic)|Will Consider|04/21/22|12/04/22|2022-01-06|||14|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/882086|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A672070>|Banana Piebald
15|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/thereptileshop/2022/04/20220406191840.245-image_32675e42-0bad--225x190c.jpeg?signature=664906C68F50A1C9850552161235131E4E3DE4FEE3BD2CE162B09C9DA851EC1D|male|{'Piebald', 'Banana'}|||Pre-Killed Rat|TheReptileShop|Temecula, California|US$700.00||At Least 49.00 (Domestic)|No Trades|04/06/22|12/04/22|BPB9|||2|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/865247|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A6D0D00>|Banana Pied
16|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/thereptileshop/2022/04/20220406191734.613-image_717f7e14-75bb--225x190c.jpeg?signature=A98BB46C69E05AA092854166B5EB642500533DB1F5F58CD1E5A24DEC64B9C338|male|{'Piebald', 'Banana'}|||Pre-Killed Rat|TheReptileShop|Temecula, California|US$700.00||At Least 49.00 (Domestic)|No Trades|04/06/22|12/04/22|BPB8|||2|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/865248|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A71BEB0>|Banana Pied
17|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/thereptileshop/2022/04/20220406191620.954-image_ca342dc8-652e--225x190c.jpeg?signature=361090FB2DAA1BD8F96970F88C27859AC6DE06B5E39317415E0B9C6C39A5CDA8|male|{'Piebald', 'Banana'}|||Pre-Killed Rat|TheReptileShop|Temecula, California|US$700.00||At Least 49.00 (Domestic)|No Trades|04/06/22|12/04/22|BPB7|||1|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/865249|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x21159448820>|Banana Pied
18|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/slitherwells/2022/07/20220709161631.36-IMG_4971-225x190c.jpeg?signature=D2B9EE421A7C46733F83A177BBC3FE891352CDBCF10624EB9D27126B06F7ED8E|male|{'Piebald', 'Banana'}|2021|321g|Live Rat|Slither|Nashville, Illinois|US$450.00|Credit Card, Debit Card, PayPal Goods & Services, PayPal Friends & Family, Cash||No Trades|07/09/22|12/04/22|070422d|||2|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1002533|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115963C820>|Banana Pied
19|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/slitherwells/2022/07/20220709161314.883-IMG_4967-225x190c.jpeg?signature=3AAD9061FF3EAB9AB028BF48C026179250CE9583F22F3BFA8227BAD926B3D93E|male|{'Piebald', 'Banana'}|2021|299g|Live Rat|Slither|Nashville, Illinois|US$450.00|Credit Card, Debit Card, PayPal Goods & Services, PayPal Friends & Family, Cash||No Trades|07/09/22|12/04/22|070422c|||2|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1002525|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A6D0190>|Banana Pied
20|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/slitherwells/2022/07/20220709161029.555-IMG_4962-225x190c.jpeg?signature=F1C36505628C996FA478DA10B10772187153705B65352799973E1C9E8D337834|male|{'Piebald', 'Banana'}|2021|222g|Live Rat|Slither|Nashville, Illinois|US$450.00|Credit Card, Debit Card, PayPal Goods & Services, PayPal Friends & Family, Cash||No Trades|07/09/22|12/04/22|070422b|||3|https://www.morphmarket.com/us/c/reptiles/pythons/ball-pythons/1002523|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x21159251700>|Banana Pied
21|https://d20zyr0oabjxc2.cloudfront.net/variants/media/raw_images/pied_pythons/2022/09/20220921220851.338-307336227_7812125798-225x190c.jpeg?signature=87C2AFD0A01708F432D2B37C20D8E79DC060B4F5747ED8773FB146F0FC286A0C|male|{'Piebald', 'Banana'}||100g|Frozen/Thawed Mouse|Pied Pythons|Brentwood, England|GB£175.00 (Approx. US$212.26)||45.00-65.00 (Domestic)||09/21/22|12/05/22|22185|||1|https://www.morphmarket.com/gb/c/reptiles/pythons/ball-pythons/1179654|<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=225x190 at 0x2115A71B6D0>|Banana Pied
